date,home_team,away_team,home_goals,away_goals,total_goals,over25,season,odds_over25_bet,odds_under25_bet,odds_over25_ref_close,odds_under25_ref_close,odds_over25_bet_close,odds_under25_bet_close,odds_over25,odds_under25,odds_over25_close,odds_under25_close,source_file
2019-12-14,Chelsea,Bournemouth,0.0,1.0,1.0,0,2019-2020,1.4,3.0,1.43,2.83,1.44,2.75,1.4,3.0,1.43,2.83,E0(5).csv
2019-12-14,Leicester,Norwich,1.0,1.0,2.0,0,2019-2020,1.44,2.75,1.37,3.08,1.36,3.2,1.44,2.75,1.37,3.08,E0(5).csv
2019-12-14,Liverpool,Watford,2.0,0.0,2.0,0,2019-2020,1.4,3.0,1.32,3.39,1.3,3.5,1.4,3.0,1.32,3.39,E0(5).csv
2019-12-14,Sheffield United,Aston Villa,2.0,0.0,2.0,0,2019-2020,1.8,2.0,1.7,2.17,1.72,2.1,1.8,2.0,1.7,2.17,E0(5).csv
2019-12-14,Southampton,West Ham,0.0,1.0,1.0,0,2019-2020,1.61,2.3,1.6,2.37,1.57,2.37,1.61,2.3,1.6,2.37,E0(5).csv
2019-12-15,Arsenal,Man City,0.0,3.0,3.0,1,2019-2020,1.33,3.4,1.3,3.54,1.28,3.75,1.33,3.4,1.3,3.54,E0(5).csv
2019-12-15,Man United,Everton,1.0,1.0,2.0,0,2019-2020,1.8,2.0,1.74,2.11,1.72,2.1,1.8,2.0,1.74,2.11,E0(5).csv
2019-12-15,Wolves,Tottenham,1.0,2.0,3.0,1,2019-2020,1.9,1.9,1.79,2.04,1.8,2.0,1.9,1.9,1.79,2.04,E0(5).csv
2019-12-16,Crystal Palace,Brighton,1.0,1.0,2.0,0,2019-2020,2.2,1.66,2.1,1.75,2.1,1.72,2.2,1.66,2.1,1.75,E0(5).csv
2019-12-21,Aston Villa,Southampton,1.0,3.0,4.0,1,2019-2020,1.61,2.3,1.61,2.34,1.57,2.37,1.61,2.3,1.61,2.34,E0(5).csv
2019-12-21,Bournemouth,Burnley,0.0,1.0,1.0,0,2019-2020,1.9,1.9,2.02,1.81,2.0,1.8,1.9,1.9,2.02,1.81,E0(5).csv
2019-12-21,Brighton,Sheffield United,0.0,1.0,1.0,0,2019-2020,2.1,1.72,2.01,1.81,2.0,1.8,2.1,1.72,2.01,1.81,E0(5).csv
2019-12-21,Everton,Arsenal,0.0,0.0,0.0,0,2019-2020,1.57,2.37,1.52,2.53,1.53,2.5,1.57,2.37,1.52,2.53,E0(5).csv
2019-12-21,Man City,Leicester,3.0,1.0,4.0,1,2019-2020,1.4,3.0,1.37,3.1,1.36,3.2,1.4,3.0,1.37,3.1,E0(5).csv
2019-12-21,Newcastle,Crystal Palace,1.0,0.0,1.0,0,2019-2020,2.5,1.53,2.44,1.56,2.5,1.53,2.5,1.53,2.44,1.56,E0(5).csv
2019-12-21,Norwich,Wolves,1.0,2.0,3.0,1,2019-2020,1.8,2.0,1.82,2.01,1.8,2.0,1.8,2.0,1.82,2.01,E0(5).csv
2019-12-22,Tottenham,Chelsea,0.0,2.0,2.0,0,2019-2020,1.57,2.37,1.68,2.21,1.66,2.2,1.57,2.37,1.68,2.21,E0(5).csv
2019-12-22,Watford,Man United,2.0,0.0,2.0,0,2019-2020,1.9,1.9,1.82,2.0,1.8,2.0,1.9,1.9,1.82,2.0,E0(5).csv
2019-12-26,Aston Villa,Norwich,1.0,0.0,1.0,0,2019-2020,1.53,2.5,1.52,2.51,1.53,2.5,1.53,2.5,1.52,2.51,E0(5).csv
2019-12-26,Bournemouth,Arsenal,1.0,1.0,2.0,0,2019-2020,1.57,2.37,1.6,2.37,1.57,2.37,1.57,2.37,1.6,2.37,E0(5).csv
2019-12-26,Chelsea,Southampton,0.0,2.0,2.0,0,2019-2020,1.5,2.62,1.55,2.46,1.57,2.37,1.5,2.62,1.55,2.46,E0(5).csv
2019-12-26,Crystal Palace,West Ham,2.0,1.0,3.0,1,2019-2020,1.9,1.9,2.01,1.82,2.0,1.8,1.9,1.9,2.01,1.82,E0(5).csv
2019-12-26,Everton,Burnley,1.0,0.0,1.0,0,2019-2020,1.9,1.9,2.05,1.78,2.0,1.8,1.9,1.9,2.05,1.78,E0(5).csv
2019-12-26,Leicester,Liverpool,0.0,4.0,4.0,1,2019-2020,1.66,2.2,1.53,2.5,1.53,2.5,1.66,2.2,1.53,2.5,E0(5).csv
2019-12-26,Man United,Newcastle,4.0,1.0,5.0,1,2019-2020,1.72,2.1,1.68,2.2,1.72,2.1,1.72,2.1,1.68,2.2,E0(5).csv
2019-12-26,Sheffield United,Watford,1.0,1.0,2.0,0,2019-2020,2.1,1.72,2.14,1.72,2.1,1.72,2.1,1.72,2.14,1.72,E0(5).csv
2019-12-26,Tottenham,Brighton,2.0,1.0,3.0,1,2019-2020,1.61,2.3,1.64,2.28,1.61,2.3,1.61,2.3,1.64,2.28,E0(5).csv
2019-12-27,Wolves,Man City,3.0,2.0,5.0,1,2019-2020,1.57,2.37,1.52,2.54,1.53,2.5,1.57,2.37,1.52,2.54,E0(5).csv
2019-12-28,Brighton,Bournemouth,2.0,0.0,2.0,0,2019-2020,1.9,1.9,1.86,1.97,1.9,1.9,1.9,1.9,1.86,1.97,E0(5).csv
2019-12-28,Burnley,Man United,0.0,2.0,2.0,0,2019-2020,1.9,1.9,1.93,1.9,1.9,1.9,1.9,1.9,1.93,1.9,E0(5).csv
2019-12-28,Newcastle,Everton,1.0,2.0,3.0,1,2019-2020,2.1,1.72,2.09,1.75,2.0,1.8,2.1,1.72,2.09,1.75,E0(5).csv
2019-12-28,Norwich,Tottenham,2.0,2.0,4.0,1,2019-2020,1.57,2.37,1.52,2.52,1.53,2.5,1.57,2.37,1.52,2.52,E0(5).csv
2019-12-28,Southampton,Crystal Palace,1.0,1.0,2.0,0,2019-2020,2.0,1.8,2.1,1.75,2.1,1.72,2.0,1.8,2.1,1.75,E0(5).csv
2019-12-28,Watford,Aston Villa,3.0,0.0,3.0,1,2019-2020,1.72,2.1,1.63,2.3,1.61,2.3,1.72,2.1,1.63,2.3,E0(5).csv
2019-12-28,West Ham,Leicester,1.0,2.0,3.0,1,2019-2020,1.61,2.3,1.72,2.13,1.72,2.1,1.61,2.3,1.72,2.13,E0(5).csv
2019-12-29,Arsenal,Chelsea,1.0,2.0,3.0,1,2019-2020,1.53,2.5,1.65,2.24,1.66,2.2,1.53,2.5,1.65,2.24,E0(5).csv
2019-12-29,Liverpool,Wolves,1.0,0.0,1.0,0,2019-2020,1.57,2.37,1.52,2.53,1.53,2.5,1.57,2.37,1.52,2.53,E0(5).csv
2019-12-29,Man City,Sheffield United,2.0,0.0,2.0,0,2019-2020,1.4,3.0,1.38,3.02,1.36,3.2,1.4,3.0,1.38,3.02,E0(5).csv
2020-01-01,Arsenal,Man United,2.0,0.0,2.0,0,2019-2020,1.66,2.2,1.63,2.29,1.61,2.3,1.66,2.2,1.63,2.29,E0(5).csv
2020-01-01,Brighton,Chelsea,1.0,1.0,2.0,0,2019-2020,1.72,2.1,1.72,2.14,1.72,2.1,1.72,2.1,1.72,2.14,E0(5).csv
2020-01-01,Burnley,Aston Villa,1.0,2.0,3.0,1,2019-2020,1.9,1.9,2.07,1.77,2.0,1.8,1.9,1.9,2.07,1.77,E0(5).csv
2020-01-01,Man City,Everton,2.0,1.0,3.0,1,2019-2020,1.36,3.2,1.45,2.76,1.44,2.75,1.36,3.2,1.45,2.76,E0(5).csv
2020-01-01,Newcastle,Leicester,0.0,3.0,3.0,1,2019-2020,1.9,1.9,1.85,1.98,1.9,1.9,1.9,1.9,1.85,1.98,E0(5).csv
2020-01-01,Norwich,Crystal Palace,1.0,1.0,2.0,0,2019-2020,1.9,1.9,2.09,1.76,2.0,1.8,1.9,1.9,2.09,1.76,E0(5).csv
2020-01-01,Southampton,Tottenham,1.0,0.0,1.0,0,2019-2020,1.66,2.2,1.67,2.22,1.66,2.2,1.66,2.2,1.67,2.22,E0(5).csv
2020-01-01,Watford,Wolves,2.0,1.0,3.0,1,2019-2020,2.0,1.8,2.21,1.68,2.2,1.66,2.0,1.8,2.21,1.68,E0(5).csv
2020-01-01,West Ham,Bournemouth,4.0,0.0,4.0,1,2019-2020,1.66,2.2,1.88,1.94,1.9,1.9,1.66,2.2,1.88,1.94,E0(5).csv
2020-01-02,Liverpool,Sheffield United,2.0,0.0,2.0,0,2019-2020,1.53,2.5,1.68,2.2,1.72,2.1,1.53,2.5,1.68,2.2,E0(5).csv
2020-01-10,Sheffield United,West Ham,1.0,0.0,1.0,0,2019-2020,2.0,1.8,2.12,1.73,2.1,1.72,2.0,1.8,2.12,1.73,E0(5).csv
2020-01-11,Chelsea,Burnley,3.0,0.0,3.0,1,2019-2020,1.66,2.2,1.7,2.17,1.72,2.1,1.66,2.2,1.7,2.17,E0(5).csv
2020-01-11,Crystal Palace,Arsenal,1.0,1.0,2.0,0,2019-2020,1.8,2.0,1.88,1.95,1.9,1.9,1.8,2.0,1.88,1.95,E0(5).csv
2020-01-11,Everton,Brighton,1.0,0.0,1.0,0,2019-2020,1.8,2.0,1.85,1.98,1.9,1.9,1.8,2.0,1.85,1.98,E0(5).csv
2020-01-11,Leicester,Southampton,1.0,2.0,3.0,1,2019-2020,1.66,2.2,1.68,2.2,1.72,2.1,1.66,2.2,1.68,2.2,E0(5).csv
2020-01-11,Man United,Norwich,4.0,0.0,4.0,1,2019-2020,1.57,2.37,1.6,2.36,1.61,2.3,1.57,2.37,1.6,2.36,E0(5).csv
2020-01-11,Tottenham,Liverpool,0.0,1.0,1.0,0,2019-2020,1.61,2.3,1.65,2.25,1.66,2.2,1.61,2.3,1.65,2.25,E0(5).csv
2020-01-11,Wolves,Newcastle,1.0,1.0,2.0,0,2019-2020,2.0,1.8,1.9,1.92,1.9,1.9,2.0,1.8,1.9,1.92,E0(5).csv
2020-01-12,Aston Villa,Man City,1.0,6.0,7.0,1,2019-2020,1.28,3.75,1.29,3.62,1.28,3.75,1.28,3.75,1.29,3.62,E0(5).csv
2020-01-12,Bournemouth,Watford,0.0,3.0,3.0,1,2019-2020,1.9,1.9,2.0,1.83,2.0,1.8,1.9,1.9,2.0,1.83,E0(5).csv
2020-01-18,Arsenal,Sheffield United,1.0,1.0,2.0,0,2019-2020,2.0,1.8,2.09,1.75,2.1,1.72,2.0,1.8,2.09,1.75,E0(5).csv
2020-01-18,Brighton,Aston Villa,1.0,1.0,2.0,0,2019-2020,1.66,2.2,1.64,2.27,1.66,2.2,1.66,2.2,1.64,2.27,E0(5).csv
2020-01-18,Man City,Crystal Palace,2.0,2.0,4.0,1,2019-2020,1.3,3.5,1.29,3.57,1.28,3.75,1.3,3.5,1.29,3.57,E0(5).csv
2020-01-18,Newcastle,Chelsea,1.0,0.0,1.0,0,2019-2020,1.72,2.1,1.78,2.06,1.8,2.0,1.72,2.1,1.78,2.06,E0(5).csv
2020-01-18,Norwich,Bournemouth,1.0,0.0,1.0,0,2019-2020,1.8,2.0,1.84,1.98,1.8,2.0,1.8,2.0,1.84,1.98,E0(5).csv
2020-01-18,Southampton,Wolves,2.0,3.0,5.0,1,2019-2020,2.0,1.8,2.32,1.61,2.3,1.61,2.0,1.8,2.32,1.61,E0(5).csv
2020-01-18,Watford,Tottenham,0.0,0.0,0.0,0,2019-2020,1.8,2.0,1.86,1.97,1.9,1.9,1.8,2.0,1.86,1.97,E0(5).csv
2020-01-18,West Ham,Everton,1.0,1.0,2.0,0,2019-2020,1.8,2.0,1.92,1.9,1.9,1.9,1.8,2.0,1.92,1.9,E0(5).csv
2020-01-19,Burnley,Leicester,2.0,1.0,3.0,1,2019-2020,1.9,1.9,1.91,1.91,1.9,1.9,1.9,1.9,1.91,1.91,E0(5).csv
2020-01-19,Liverpool,Man United,2.0,0.0,2.0,0,2019-2020,1.66,2.2,1.72,2.13,1.72,2.1,1.66,2.2,1.72,2.13,E0(5).csv
2020-01-21,Aston Villa,Watford,2.0,1.0,3.0,1,2019-2020,1.9,1.9,1.93,1.9,1.9,1.9,1.9,1.9,1.93,1.9,E0(5).csv
2020-01-21,Bournemouth,Brighton,3.0,1.0,4.0,1,2019-2020,2.0,1.8,2.09,1.75,2.1,1.72,2.0,1.8,2.09,1.75,E0(5).csv
2020-01-21,Chelsea,Arsenal,2.0,2.0,4.0,1,2019-2020,1.72,2.1,1.78,2.05,1.8,2.0,1.72,2.1,1.78,2.05,E0(5).csv
2020-01-21,Crystal Palace,Southampton,0.0,2.0,2.0,0,2019-2020,2.2,1.66,2.34,1.61,2.37,1.57,2.2,1.66,2.34,1.61,E0(5).csv
2020-01-21,Everton,Newcastle,2.0,2.0,4.0,1,2019-2020,1.9,1.9,2.0,1.83,2.0,1.8,1.9,1.9,2.0,1.83,E0(5).csv
2020-01-21,Sheffield United,Man City,0.0,1.0,1.0,0,2019-2020,1.61,2.3,1.72,2.14,1.72,2.1,1.61,2.3,1.72,2.14,E0(5).csv
2020-01-22,Leicester,West Ham,4.0,1.0,5.0,1,2019-2020,1.57,2.37,1.58,2.4,1.57,2.37,1.57,2.37,1.58,2.4,E0(5).csv
2020-01-22,Man United,Burnley,0.0,2.0,2.0,0,2019-2020,1.8,2.0,1.86,1.97,1.9,1.9,1.8,2.0,1.86,1.97,E0(5).csv
2020-01-22,Tottenham,Norwich,2.0,1.0,3.0,1,2019-2020,1.53,2.5,1.6,2.35,1.57,2.37,1.53,2.5,1.6,2.35,E0(5).csv
2020-01-23,Wolves,Liverpool,1.0,2.0,3.0,1,2019-2020,1.8,2.0,1.9,1.93,1.9,1.9,1.8,2.0,1.9,1.93,E0(5).csv
2020-01-29,West Ham,Liverpool,0.0,2.0,2.0,0,2019-2020,1.57,2.37,1.57,2.42,1.57,2.37,1.57,2.37,1.57,2.42,E0(5).csv
2020-02-01,Bournemouth,Aston Villa,2.0,1.0,3.0,1,2019-2020,1.8,2.0,2.02,1.81,2.0,1.8,1.8,2.0,2.02,1.81,E0(5).csv
2020-02-01,Crystal Palace,Sheffield United,0.0,1.0,1.0,0,2019-2020,2.62,1.5,2.72,1.46,2.75,1.44,2.62,1.5,2.72,1.46,E0(5).csv
2020-02-01,Leicester,Chelsea,2.0,2.0,4.0,1,2019-2020,1.72,2.1,1.77,2.06,1.8,2.0,1.72,2.1,1.77,2.06,E0(5).csv
2020-02-01,Liverpool,Southampton,4.0,0.0,4.0,1,2019-2020,1.53,2.5,1.53,2.51,1.53,2.5,1.53,2.5,1.53,2.51,E0(5).csv
2020-02-01,Man United,Wolves,0.0,0.0,0.0,0,2019-2020,2.2,1.66,2.22,1.67,2.2,1.66,2.2,1.66,2.22,1.67,E0(5).csv
2020-02-01,Newcastle,Norwich,0.0,0.0,0.0,0,2019-2020,2.0,1.8,2.09,1.76,2.1,1.72,2.0,1.8,2.09,1.76,E0(5).csv
2020-02-01,Watford,Everton,2.0,3.0,5.0,1,2019-2020,2.0,1.8,2.03,1.8,2.0,1.8,2.0,1.8,2.03,1.8,E0(5).csv
2020-02-01,West Ham,Brighton,3.0,3.0,6.0,1,2019-2020,1.9,1.9,1.91,1.91,1.9,1.9,1.9,1.9,1.91,1.91,E0(5).csv
2020-02-02,Burnley,Arsenal,0.0,0.0,0.0,0,2019-2020,1.9,1.9,1.78,2.06,1.72,2.1,1.9,1.9,1.78,2.06,E0(5).csv
2020-02-02,Tottenham,Man City,2.0,0.0,2.0,0,2019-2020,1.5,2.62,1.53,2.5,1.53,2.5,1.5,2.62,1.53,2.5,E0(5).csv
2020-02-08,Brighton,Watford,1.0,1.0,2.0,0,2019-2020,2.0,1.8,1.93,1.89,1.9,1.9,2.0,1.8,1.93,1.89,E0(5).csv
2020-02-08,Everton,Crystal Palace,3.0,1.0,4.0,1,2019-2020,2.1,1.72,2.22,1.67,2.2,1.66,2.1,1.72,2.22,1.67,E0(5).csv
2020-02-09,Sheffield United,Bournemouth,2.0,1.0,3.0,1,2019-2020,2.3,1.61,2.46,1.56,2.5,1.53,2.3,1.61,2.46,1.56,E0(5).csv
2020-02-14,Wolves,Leicester,0.0,0.0,0.0,0,2019-2020,2.0,1.8,2.05,1.78,2.0,1.8,2.0,1.8,2.05,1.78,E0(5).csv
2020-02-15,Norwich,Liverpool,0.0,1.0,1.0,0,2019-2020,1.53,2.5,1.47,2.67,1.44,2.75,1.53,2.5,1.47,2.67,E0(5).csv
2020-02-15,Southampton,Burnley,1.0,2.0,3.0,1,2019-2020,1.9,1.9,1.79,2.05,1.72,2.1,1.9,1.9,1.79,2.05,E0(5).csv
2020-02-16,Arsenal,Newcastle,4.0,0.0,4.0,1,2019-2020,1.72,2.1,1.69,2.18,1.72,2.1,1.72,2.1,1.69,2.18,E0(5).csv
2020-02-16,Aston Villa,Tottenham,2.0,3.0,5.0,1,2019-2020,1.72,2.1,1.74,2.11,1.72,2.1,1.72,2.1,1.74,2.11,E0(5).csv
2020-02-17,Chelsea,Man United,0.0,2.0,2.0,0,2019-2020,1.9,1.9,2.04,1.79,2.0,1.8,1.9,1.9,2.04,1.79,E0(5).csv
2020-02-19,Man City,West Ham,2.0,0.0,2.0,0,2019-2020,1.22,4.33,1.26,3.84,1.28,3.75,1.22,4.33,1.26,3.84,E0(5).csv
2020-02-22,Burnley,Bournemouth,3.0,0.0,3.0,1,2019-2020,2.2,1.66,2.21,1.68,2.2,1.66,2.2,1.66,2.21,1.68,E0(5).csv
2020-02-22,Chelsea,Tottenham,2.0,1.0,3.0,1,2019-2020,1.8,2.0,2.1,1.75,2.1,1.72,1.8,2.0,2.1,1.75,E0(5).csv
2020-02-22,Crystal Palace,Newcastle,1.0,0.0,1.0,0,2019-2020,2.5,1.53,2.28,1.64,2.3,1.61,2.5,1.53,2.28,1.64,E0(5).csv
2020-02-22,Leicester,Man City,0.0,1.0,1.0,0,2019-2020,1.53,2.5,1.52,2.55,1.53,2.5,1.53,2.5,1.52,2.55,E0(5).csv
2020-02-22,Sheffield United,Brighton,1.0,1.0,2.0,0,2019-2020,2.2,1.66,2.28,1.64,2.3,1.61,2.2,1.66,2.28,1.64,E0(5).csv
2020-02-22,Southampton,Aston Villa,2.0,0.0,2.0,0,2019-2020,1.57,2.37,1.61,2.34,1.61,2.3,1.57,2.37,1.61,2.34,E0(5).csv
2020-02-23,Arsenal,Everton,3.0,2.0,5.0,1,2019-2020,1.72,2.1,1.76,2.08,1.72,2.1,1.72,2.1,1.76,2.08,E0(5).csv
2020-02-23,Man United,Watford,3.0,0.0,3.0,1,2019-2020,1.9,1.9,1.97,1.85,1.9,1.9,1.9,1.9,1.97,1.85,E0(5).csv
2020-02-23,Wolves,Norwich,3.0,0.0,3.0,1,2019-2020,1.9,1.9,1.95,1.87,1.9,1.9,1.9,1.9,1.95,1.87,E0(5).csv
2020-02-24,Liverpool,West Ham,3.0,2.0,5.0,1,2019-2020,1.36,3.2,1.36,3.15,1.36,3.2,1.36,3.2,1.36,3.15,E0(5).csv
2020-02-28,Norwich,Leicester,1.0,0.0,1.0,0,2019-2020,1.72,2.1,1.67,2.22,1.66,2.2,1.72,2.1,1.67,2.22,E0(5).csv
2020-02-29,Bournemouth,Chelsea,2.0,2.0,4.0,1,2019-2020,1.8,2.0,1.79,2.05,1.8,2.0,1.8,2.0,1.79,2.05,E0(5).csv
2020-02-29,Brighton,Crystal Palace,0.0,1.0,1.0,0,2019-2020,2.3,1.61,2.36,1.6,2.5,1.53,2.3,1.61,2.36,1.6,E0(5).csv
2020-02-29,Newcastle,Burnley,0.0,0.0,0.0,0,2019-2020,2.3,1.61,2.07,1.76,2.0,1.8,2.3,1.61,2.07,1.76,E0(5).csv
2020-02-29,Watford,Liverpool,3.0,0.0,3.0,1,2019-2020,1.66,2.2,1.64,2.27,1.66,2.2,1.66,2.2,1.64,2.27,E0(5).csv
2020-02-29,West Ham,Southampton,3.0,1.0,4.0,1,2019-2020,1.72,2.1,1.74,2.1,1.8,2.0,1.72,2.1,1.74,2.1,E0(5).csv
2020-03-01,Everton,Man United,1.0,1.0,2.0,0,2019-2020,1.9,1.9,1.98,1.84,1.9,1.9,1.9,1.9,1.98,1.84,E0(5).csv
2020-03-01,Tottenham,Wolves,2.0,3.0,5.0,1,2019-2020,2.2,1.66,2.33,1.61,2.37,1.57,2.2,1.66,2.33,1.61,E0(5).csv
2020-03-07,Arsenal,West Ham,1.0,0.0,1.0,0,2019-2020,1.57,2.37,1.55,2.46,1.53,2.5,1.57,2.37,1.55,2.46,E0(5).csv
2020-03-07,Burnley,Tottenham,1.0,1.0,2.0,0,2019-2020,2.1,1.72,2.1,1.74,2.1,1.72,2.1,1.72,2.1,1.74,E0(5).csv
2020-03-07,Crystal Palace,Watford,1.0,0.0,1.0,0,2019-2020,2.3,1.61,2.31,1.62,2.3,1.61,2.3,1.61,2.31,1.62,E0(5).csv
2020-03-07,Liverpool,Bournemouth,2.0,1.0,3.0,1,2019-2020,1.44,2.75,1.39,2.98,1.4,3.0,1.44,2.75,1.39,2.98,E0(5).csv
2020-03-07,Sheffield United,Norwich,1.0,0.0,1.0,0,2019-2020,2.1,1.72,2.06,1.77,2.0,1.8,2.1,1.72,2.06,1.77,E0(5).csv
2020-03-07,Southampton,Newcastle,0.0,1.0,1.0,0,2019-2020,1.8,2.0,2.03,1.8,2.0,1.8,1.8,2.0,2.03,1.8,E0(5).csv
2020-03-07,Wolves,Brighton,0.0,0.0,0.0,0,2019-2020,2.0,1.8,2.11,1.74,2.1,1.72,2.0,1.8,2.11,1.74,E0(5).csv
2020-03-08,Chelsea,Everton,4.0,0.0,4.0,1,2019-2020,1.72,2.1,1.72,2.13,1.72,2.1,1.72,2.1,1.72,2.13,E0(5).csv
2020-03-08,Man United,Man City,2.0,0.0,2.0,0,2019-2020,1.66,2.2,1.85,1.97,1.9,1.9,1.66,2.2,1.85,1.97,E0(5).csv
2020-03-09,Leicester,Aston Villa,4.0,0.0,4.0,1,2019-2020,1.53,2.5,1.62,2.28,1.61,2.3,1.53,2.5,1.62,2.28,E0(5).csv
2020-06-17,Aston Villa,Sheffield United,0.0,0.0,0.0,0,2019-2020,2.1,1.72,2.17,1.71,2.2,1.66,2.1,1.72,2.17,1.71,E0(5).csv
2020-06-17,Man City,Arsenal,3.0,0.0,3.0,1,2019-2020,1.36,3.2,1.42,2.85,1.44,2.75,1.36,3.2,1.42,2.85,E0(5).csv
2020-06-19,Norwich,Southampton,0.0,3.0,3.0,1,2019-2020,1.9,1.9,1.92,1.91,1.9,1.9,1.9,1.9,1.92,1.91,E0(5).csv
2020-06-19,Tottenham,Man United,1.0,1.0,2.0,0,2019-2020,1.9,1.9,1.92,1.91,1.9,1.9,1.9,1.9,1.92,1.91,E0(5).csv
2020-06-20,Bournemouth,Crystal Palace,0.0,2.0,2.0,0,2019-2020,2.1,1.72,2.32,1.62,2.3,1.61,2.1,1.72,2.32,1.62,E0(5).csv
2020-06-20,Brighton,Arsenal,2.0,1.0,3.0,1,2019-2020,1.9,1.9,1.99,1.84,2.0,1.8,1.9,1.9,1.99,1.84,E0(5).csv
2020-06-20,Watford,Leicester,1.0,1.0,2.0,0,2019-2020,1.9,1.9,2.14,1.73,2.1,1.72,1.9,1.9,2.14,1.73,E0(5).csv
2020-06-20,West Ham,Wolves,0.0,2.0,2.0,0,2019-2020,2.0,1.8,2.34,1.61,2.5,1.53,2.0,1.8,2.34,1.61,E0(5).csv
2020-06-21,Aston Villa,Chelsea,1.0,2.0,3.0,1,2019-2020,1.57,2.37,1.7,2.18,1.72,2.1,1.57,2.37,1.7,2.18,E0(5).csv
2020-06-21,Everton,Liverpool,0.0,0.0,0.0,0,2019-2020,1.66,2.2,1.81,2.02,1.87,2.03,1.66,2.2,1.81,2.02,E0(5).csv
2020-06-21,Newcastle,Sheffield United,3.0,0.0,3.0,1,2019-2020,2.5,1.53,2.77,1.45,2.75,1.44,2.5,1.53,2.77,1.45,E0(5).csv
2020-06-22,Man City,Burnley,5.0,0.0,5.0,1,2019-2020,1.33,3.4,1.48,2.67,1.5,2.62,1.33,3.4,1.48,2.67,E0(5).csv
2020-06-23,Leicester,Brighton,0.0,0.0,0.0,0,2019-2020,1.9,1.9,1.99,1.84,2.0,1.8,1.9,1.9,1.99,1.84,E0(5).csv
2020-06-23,Tottenham,West Ham,2.0,0.0,2.0,0,2019-2020,1.8,2.0,1.8,2.03,1.8,2.0,1.8,2.0,1.8,2.03,E0(5).csv
2020-06-24,Liverpool,Crystal Palace,4.0,0.0,4.0,1,2019-2020,1.66,2.2,1.7,2.19,1.66,2.2,1.66,2.2,1.7,2.19,E0(5).csv
2020-06-24,Man United,Sheffield United,3.0,0.0,3.0,1,2019-2020,2.0,1.8,1.89,1.94,1.9,1.9,2.0,1.8,1.89,1.94,E0(5).csv
2020-06-24,Newcastle,Aston Villa,1.0,1.0,2.0,0,2019-2020,2.1,1.72,1.96,1.87,1.9,1.9,2.1,1.72,1.96,1.87,E0(5).csv
2020-06-24,Norwich,Everton,0.0,1.0,1.0,0,2019-2020,1.8,2.0,1.98,1.85,1.9,1.9,1.8,2.0,1.98,1.85,E0(5).csv
2020-06-24,Wolves,Bournemouth,1.0,0.0,1.0,0,2019-2020,2.1,1.72,2.29,1.64,2.3,1.61,2.1,1.72,2.29,1.64,E0(5).csv
2020-06-25,Burnley,Watford,1.0,0.0,1.0,0,2019-2020,2.2,1.66,2.51,1.54,2.5,1.53,2.2,1.66,2.51,1.54,E0(5).csv
2020-06-25,Chelsea,Man City,2.0,1.0,3.0,1,2019-2020,1.61,2.3,1.75,2.1,1.72,2.1,1.61,2.3,1.75,2.1,E0(5).csv
2020-06-25,Southampton,Arsenal,0.0,2.0,2.0,0,2019-2020,1.8,2.0,1.75,2.1,1.72,2.1,1.8,2.0,1.75,2.1,E0(5).csv
2020-06-27,Aston Villa,Wolves,0.0,1.0,1.0,0,2019-2020,2.1,1.72,2.44,1.56,2.5,1.53,2.1,1.72,2.44,1.56,E0(5).csv
2020-06-28,Watford,Southampton,1.0,3.0,4.0,1,2019-2020,2.0,1.8,2.21,1.68,2.2,1.66,2.0,1.8,2.21,1.68,E0(5).csv
2020-06-29,Crystal Palace,Burnley,0.0,1.0,1.0,0,2019-2020,2.5,1.53,2.68,1.48,2.62,1.5,2.5,1.53,2.68,1.48,E0(5).csv
2020-06-30,Brighton,Man United,0.0,3.0,3.0,1,2019-2020,2.1,1.72,2.01,1.82,2.0,1.8,2.1,1.72,2.01,1.82,E0(5).csv
2020-07-01,Arsenal,Norwich,4.0,0.0,4.0,1,2019-2020,1.72,2.1,1.6,2.36,1.57,2.37,1.72,2.1,1.6,2.36,E0(5).csv
2020-07-01,Bournemouth,Newcastle,1.0,4.0,5.0,1,2019-2020,2.37,1.57,2.4,1.58,2.37,1.57,2.37,1.57,2.4,1.58,E0(5).csv
2020-07-01,Everton,Leicester,2.0,1.0,3.0,1,2019-2020,2.1,1.72,2.22,1.68,2.2,1.66,2.1,1.72,2.22,1.68,E0(5).csv
2020-07-01,West Ham,Chelsea,3.0,2.0,5.0,1,2019-2020,1.72,2.1,1.77,2.08,1.72,2.1,1.72,2.1,1.77,2.08,E0(5).csv
2020-07-02,Man City,Liverpool,4.0,0.0,4.0,1,2019-2020,1.57,2.37,1.68,2.2,1.72,2.1,1.57,2.37,1.68,2.2,E0(5).csv
2020-07-02,Sheffield United,Tottenham,3.0,1.0,4.0,1,2019-2020,2.2,1.66,2.09,1.76,2.1,1.72,2.2,1.66,2.09,1.76,E0(5).csv
2020-07-04,Chelsea,Watford,3.0,0.0,3.0,1,2019-2020,1.72,2.1,1.71,2.17,1.66,2.2,1.72,2.1,1.71,2.17,E0(5).csv
2020-07-04,Leicester,Crystal Palace,3.0,0.0,3.0,1,2019-2020,2.2,1.66,2.16,1.71,2.1,1.72,2.2,1.66,2.16,1.71,E0(5).csv
